Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
495-49-9891,H,Johannesburg,Normal,Male,Electronic accessories,71.15,7,24.9,522.95,6/10/2019,0:11,Credit card,498.05,4.76,24.9,6.7
720-36-4160,I,Melbourne,Member,Male,Fashion accessories,73.21,7,25.62,538.09,8/12/2019,4:41,Credit card,512.47,4.76,25.62,7.9
425-98-1500,K,Sydney,Normal,Male,Sports and travel,76.74,7,26.86,564.04,2/5/2019,2:0,Credit card,537.18,4.76,26.86,4.6
740-14-4904,H,Melbourne,Normal,Female,Home and lifestyle,85.02,10,42.51,892.71,2/1/2019,15:16,Ewallet,850.2,4.76,42.51,8.5
384-94-6899,L,Cape Town,Member,Male,Fashion accessories,90.98,7,31.84,668.7,1/1/2019,5:6,Credit card,636.86,4.76,31.84,9.8
774-92-5098,I,London,Normal,Male,Health and beauty,8.1,3,1.21,25.51,20/7/2019,12:44,Ewallet,24.3,4.76,1.21,4.9
639-50-6672,J,Sydney,Member,Male,Home and lifestyle,73.07,5,18.27,383.62,7/3/2019,3:19,Credit card,365.35,4.76,18.27,7.7
316-35-1640,H,Melbourne,Member,Female,Health and beauty,60.1,3,9.02,189.32,20/3/2019,5:0,Cash,180.3,4.76,9.02,4.5
376-92-9175,L,Johannesburg,Normal,Male,Sports and travel,68.54,5,17.14,359.84,12/9/2019,3:42,Cash,342.7,4.76,17.14,5.6
965-31-9716,I,London,Normal,Male,Sports and travel,62.69,7,21.94,460.77,17/5/2019,12:25,Credit card,438.83,4.76,21.94,7.0
805-31-7752,I,Melbourne,Member,Female,Food and beverages,99.06,5,24.77,520.07,17/3/2019,9:56,Ewallet,495.3,4.76,24.77,4.6
181-78-4285,H,Melbourne,Normal,Male,Home and lifestyle,72.62,8,29.05,610.01,19/12/2019,5:47,Ewallet,580.96,4.76,29.05,8.9
299-19-8709,L,Melbourne,Member,Female,Food and beverages,62.3,7,21.8,457.9,27/7/2019,18:11,Cash,436.1,4.76,21.8,5.0
421-96-2530,H,Johannesburg,Member,Female,Food and beverages,22.57,6,6.77,142.19,10/1/2019,7:2,Ewallet,135.42,4.76,6.77,8.5
875-29-7604,I,Johannesburg,Normal,Female,Food and beverages,28.63,5,7.16,150.31,7/1/2019,18:26,Ewallet,143.15,4.76,7.16,8.4
684-97-6858,L,London,Normal,Male,Health and beauty,63.23,5,15.81,331.96,22/1/2019,13:17,Ewallet,316.15,4.76,15.81,6.5
533-80-3320,J,Berlin,Member,Female,Home and lifestyle,19.16,1,0.96,20.12,24/10/2019,7:38,Credit card,19.16,4.76,0.96,9.8
454-34-8343,J,Sydney,Normal,Female,Fashion accessories,62.43,3,9.36,196.65,24/2/2019,12:34,Cash,187.29,4.76,9.36,8.8
539-91-3332,L,Melbourne,Normal,Male,Home and lifestyle,69.55,4,13.91,292.11,22/10/2019,18:10,Credit card,278.2,4.76,13.91,7.6
111-74-2479,L,Melbourne,Member,Male,Home and lifestyle,49.77,10,24.89,522.59,8/4/2019,10:56,Cash,497.7,4.76,24.89,5.3
696-52-6695,L,Sydney,Normal,Female,Food and beverages,75.49,3,11.32,237.79,19/9/2019,18:1,Cash,226.47,4.76,11.32,9.3
737-93-1762,I,Johannesburg,Member,Male,Sports and travel,46.88,8,18.75,393.79,30/5/2019,18:58,Ewallet,375.04,4.76,18.75,7.5
117-19-4626,H,London,Member,Female,Health and beauty,55.57,1,2.78,58.35,8/11/2019,15:5,Cash,55.57,4.76,2.78,5.8
267-37-1688,J,Cape Town,Member,Male,Home and lifestyle,17.84,6,5.35,112.39,15/11/2019,9:25,Ewallet,107.04,4.76,5.35,4.2
380-83-6579,K,Berlin,Normal,Female,Sports and travel,8.04,3,1.21,25.33,27/4/2019,16:55,Ewallet,24.12,4.76,1.21,6.1
279-80-8076,I,Cape Town,Normal,Male,Food and beverages,24.31,4,4.86,102.1,17/9/2019,16:41,Cash,97.24,4.76,4.86,5.5
814-83-3699,K,Johannesburg,Member,Male,Food and beverages,62.19,1,3.11,65.3,28/2/2019,2:23,Cash,62.19,4.76,3.11,9.6
636-79-5855,L,Johannesburg,Member,Male,Home and lifestyle,62.75,9,28.24,592.99,18/5/2019,0:47,Ewallet,564.75,4.76,28.24,6.0
559-38-2903,I,London,Normal,Female,Electronic accessories,40.59,6,12.18,255.72,13/7/2019,1:55,Credit card,243.54,4.76,12.18,5.1
702-76-3363,I,Johannesburg,Member,Male,Food and beverages,96.28,4,19.26,404.38,29/1/2019,20:17,Cash,385.12,4.76,19.26,9.9
470-44-6796,L,Sydney,Member,Female,Home and lifestyle,95.5,9,42.98,902.48,6/6/2019,5:55,Cash,859.5,4.76,42.98,8.7
888-94-9522,K,Cape Town,Normal,Male,Health and beauty,57.77,3,8.67,181.98,4/7/2019,7:24,Ewallet,173.31,4.76,8.67,7.8
665-19-2834,L,Johannesburg,Normal,Male,Sports and travel,35.77,2,3.58,75.12,16/8/2019,2:21,Cash,71.54,4.76,3.58,8.2
376-50-1065,K,Berlin,Member,Female,Health and beauty,86.7,1,4.33,91.03,24/3/2019,13:35,Cash,86.7,4.76,4.33,4.1
376-93-2750,L,Johannesburg,Member,Male,Fashion accessories,23.98,3,3.6,75.54,20/3/2019,17:58,Cash,71.94,4.76,3.6,7.5
907-80-1339,I,Melbourne,Normal,Male,Food and beverages,24.44,4,4.89,102.65,21/2/2019,17:36,Cash,97.76,4.76,4.89,9.0
398-44-4613,I,Sydney,Normal,Male,Food and beverages,9.75,10,4.88,102.38,3/7/2019,1:10,Credit card,97.5,4.76,4.88,4.4
719-62-5524,I,Johannesburg,Member,Male,Fashion accessories,63.07,10,31.54,662.24,19/12/2019,10:14,Cash,630.7,4.76,31.54,7.7
145-36-1871,L,Cape Town,Member,Male,Food and beverages,46.78,1,2.34,49.12,3/1/2019,4:12,Cash,46.78,4.76,2.34,6.2
759-11-2455,L,Cape Town,Member,Male,Sports and travel,89.65,5,22.41,470.66,11/1/2019,22:15,Ewallet,448.25,4.76,22.41,7.4
367-51-4274,I,Cape Town,Normal,Female,Fashion accessories,65.16,8,26.06,547.34,26/7/2019,13:10,Cash,521.28,4.76,26.06,6.4
280-21-8866,H,Sydney,Normal,Male,Home and lifestyle,25.39,4,5.08,106.64,25/2/2019,7:12,Ewallet,101.56,4.76,5.08,8.3
698-97-1676,I,Melbourne,Member,Female,Food and beverages,34.31,6,10.29,216.15,13/9/2019,12:17,Ewallet,205.86,4.76,10.29,7.7
898-46-6576,L,Sydney,Normal,Female,Health and beauty,96.68,10,48.34,1015.14,17/9/2019,16:28,Credit card,966.8,4.76,48.34,4.4
720-59-1335,L,London,Normal,Male,Food and beverages,39.1,1,1.96,41.06,19/5/2019,5:47,Ewallet,39.1,4.76,1.96,5.4
664-67-4684,K,Cape Town,Normal,Female,Sports and travel,21.86,4,4.37,91.81,21/3/2019,2:58,Cash,87.44,4.76,4.37,6.3
700-32-5720,K,London,Normal,Male,Electronic accessories,83.45,3,12.52,262.87,15/6/2019,17:3,Credit card,250.35,4.76,12.52,9.1
956-77-7059,L,Sydney,Normal,Male,Food and beverages,84.22,1,4.21,88.43,27/1/2019,0:55,Credit card,84.22,4.76,4.21,5.5
424-52-4648,H,Berlin,Member,Male,Food and beverages,30.08,2,3.01,63.17,23/7/2019,23:35,Cash,60.16,4.76,3.01,5.1
936-60-3141,H,Johannesburg,Normal,Male,Home and lifestyle,21.83,5,5.46,114.61,25/1/2019,3:51,Credit card,109.15,4.76,5.46,7.9
342-51-5615,I,Melbourne,Member,Male,Electronic accessories,70.41,10,35.2,739.3,18/11/2019,3:9,Ewallet,704.1,4.76,35.2,8.3
183-35-9675,H,Cape Town,Normal,Female,Fashion accessories,8.4,1,0.42,8.82,23/6/2019,21:32,Cash,8.4,4.76,0.42,7.2
101-42-7765,K,Johannesburg,Normal,Female,Health and beauty,90.01,4,18.0,378.04,7/5/2019,3:45,Cash,360.04,4.76,18.0,8.0
459-30-5349,J,Melbourne,Member,Male,Home and lifestyle,83.82,4,16.76,352.04,15/8/2019,16:28,Credit card,335.28,4.76,16.76,6.6
805-39-8890,K,Berlin,Normal,Female,Health and beauty,72.2,3,10.83,227.43,19/1/2019,8:46,Ewallet,216.6,4.76,10.83,9.0
409-69-6446,L,London,Member,Male,Food and beverages,37.97,5,9.49,199.34,19/7/2019,10:35,Ewallet,189.85,4.76,9.49,7.6
913-54-5608,J,Cape Town,Normal,Male,Food and beverages,39.12,6,11.74,246.46,4/8/2019,15:19,Credit card,234.72,4.76,11.74,7.5
333-33-6966,L,Johannesburg,Member,Male,Electronic accessories,27.29,6,8.19,171.93,24/6/2019,7:47,Cash,163.74,4.76,8.19,9.9
377-58-1761,K,Melbourne,Normal,Male,Home and lifestyle,42.29,10,21.14,444.04,17/8/2019,1:16,Ewallet,422.9,4.76,21.14,5.1
268-76-4827,H,Melbourne,Normal,Male,Fashion accessories,57.08,3,8.56,179.8,25/2/2019,9:23,Credit card,171.24,4.76,8.56,5.1
667-90-1741,I,Melbourne,Normal,Male,Food and beverages,49.92,6,14.98,314.5,4/3/2019,12:56,Credit card,299.52,4.76,14.98,6.8
825-34-3810,K,London,Normal,Female,Fashion accessories,39.7,9,17.87,375.17,16/12/2019,4:58,Ewallet,357.3,4.76,17.87,6.7
753-54-6871,L,Cape Town,Member,Female,Health and beauty,26.27,7,9.19,193.08,22/1/2019,11:36,Ewallet,183.89,4.76,9.19,7.0
574-10-8478,J,Melbourne,Member,Male,Health and beauty,90.86,7,31.8,667.82,1/6/2019,21:52,Ewallet,636.02,4.76,31.8,4.3
929-33-7219,H,London,Member,Male,Sports and travel,8.31,5,2.08,43.63,20/6/2019,23:23,Credit card,41.55,4.76,2.08,7.9
671-21-2262,L,Melbourne,Normal,Male,Fashion accessories,32.7,9,14.72,309.02,17/7/2019,16:46,Ewallet,294.3,4.76,14.72,7.6
505-50-4790,L,Berlin,Member,Female,Fashion accessories,32.75,10,16.38,343.88,17/2/2019,15:16,Cash,327.5,4.76,16.38,7.8
705-87-7639,H,Sydney,Member,Female,Food and beverages,92.74,1,4.64,97.38,13/7/2019,17:59,Ewallet,92.74,4.76,4.64,5.9
272-12-1604,I,Cape Town,Member,Male,Home and lifestyle,77.12,1,3.86,80.98,8/10/2019,19:29,Cash,77.12,4.76,3.86,7.1
309-18-4797,J,London,Member,Male,Health and beauty,66.28,9,29.83,626.35,4/7/2019,9:21,Credit card,596.52,4.76,29.83,8.1
359-71-7267,I,Sydney,Member,Female,Electronic accessories,87.51,4,17.5,367.54,2/3/2019,18:37,Credit card,350.04,4.76,17.5,8.7
946-99-9621,J,Berlin,Member,Male,Health and beauty,56.96,3,8.54,179.42,26/7/2019,21:27,Cash,170.88,4.76,8.54,8.3
112-90-8559,J,London,Normal,Male,Home and lifestyle,27.08,3,4.06,85.3,5/7/2019,0:4,Cash,81.24,4.76,4.06,5.6
352-80-8707,K,Berlin,Member,Female,Food and beverages,23.62,10,11.81,248.01,14/6/2019,9:2,Cash,236.2,4.76,11.81,7.6
120-73-7404,H,Sydney,Member,Male,Home and lifestyle,81.9,8,32.76,687.96,5/1/2019,9:12,Cash,655.2,4.76,32.76,5.3
135-96-9412,J,Berlin,Normal,Male,Home and lifestyle,54.62,3,8.19,172.05,20/10/2019,20:12,Credit card,163.86,4.76,8.19,10.0
800-53-4661,I,Cape Town,Normal,Female,Health and beauty,69.3,10,34.65,727.65,22/11/2019,10:29,Ewallet,693.0,4.76,34.65,5.7
474-37-4832,K,London,Normal,Female,Fashion accessories,49.91,7,17.47,366.84,24/6/2019,12:29,Credit card,349.37,4.76,17.47,8.0
870-50-5056,I,Melbourne,Normal,Female,Electronic accessories,65.11,5,16.28,341.83,7/5/2019,3:25,Ewallet,325.55,4.76,16.28,5.1
115-88-7666,I,Melbourne,Member,Male,Sports and travel,5.92,4,1.18,24.86,23/4/2019,11:44,Cash,23.68,4.76,1.18,9.8
464-78-3238,H,Sydney,Member,Male,Health and beauty,29.89,6,8.97,188.31,15/11/2019,11:28,Ewallet,179.34,4.76,8.97,5.6
632-63-8520,L,Sydney,Normal,Female,Food and beverages,67.8,1,3.39,71.19,23/12/2019,7:11,Credit card,67.8,4.76,3.39,4.0
337-40-3069,L,Cape Town,Normal,Male,Fashion accessories,14.8,5,3.7,77.7,5/12/2019,18:57,Ewallet,74.0,4.76,3.7,6.0
784-75-6362,J,London,Normal,Female,Home and lifestyle,23.63,7,8.27,173.68,7/12/2019,5:2,Cash,165.41,4.76,8.27,5.2
834-45-3903,H,Cape Town,Member,Male,Sports and travel,38.91,7,13.62,285.99,12/3/2019,20:51,Cash,272.37,4.76,13.62,9.0
411-35-3542,L,Cape Town,Normal,Female,Health and beauty,98.44,7,34.45,723.53,17/3/2019,2:2,Cash,689.08,4.76,34.45,9.1
758-70-3565,H,Melbourne,Member,Female,Fashion accessories,25.64,8,10.26,215.38,29/11/2019,14:46,Cash,205.12,4.76,10.26,7.5
645-40-2758,J,Johannesburg,Normal,Female,Health and beauty,42.52,2,4.25,89.29,23/7/2019,19:37,Credit card,85.04,4.76,4.25,5.7
869-86-1098,K,Sydney,Normal,Female,Sports and travel,41.95,1,2.1,44.05,9/1/2019,10:28,Ewallet,41.95,4.76,2.1,9.2
621-16-2013,L,London,Member,Male,Fashion accessories,60.44,4,12.09,253.85,27/3/2019,9:28,Credit card,241.76,4.76,12.09,4.5
894-51-8818,H,Johannesburg,Normal,Male,Home and lifestyle,26.67,8,10.67,224.03,13/6/2019,22:11,Cash,213.36,4.76,10.67,8.7
607-81-1406,I,Berlin,Normal,Male,Food and beverages,23.27,1,1.16,24.43,24/5/2019,15:52,Ewallet,23.27,4.76,1.16,7.3
372-20-9498,H,London,Normal,Male,Electronic accessories,20.36,1,1.02,21.38,8/9/2019,23:6,Cash,20.36,4.76,1.02,5.0
679-28-2971,I,Cape Town,Member,Male,Electronic accessories,80.42,9,36.19,759.97,14/12/2019,19:29,Cash,723.78,4.76,36.19,4.5
534-59-2838,I,Sydney,Member,Female,Fashion accessories,62.38,1,3.12,65.5,17/3/2019,14:30,Ewallet,62.38,4.76,3.12,5.0
614-23-1263,L,Cape Town,Member,Male,Electronic accessories,23.22,7,8.13,170.67,21/12/2019,6:45,Credit card,162.54,4.76,8.13,7.4
953-76-6292,H,Sydney,Normal,Female,Home and lifestyle,8.45,10,4.23,88.73,17/6/2019,12:19,Ewallet,84.5,4.76,4.23,8.7
598-84-1856,H,Cape Town,Normal,Female,Sports and travel,51.6,3,7.74,162.54,19/6/2019,13:42,Cash,154.8,4.76,7.74,9.2
447-61-5037,L,Cape Town,Normal,Female,Home and lifestyle,7.36,5,1.84,38.64,6/7/2019,17:51,Ewallet,36.8,4.76,1.84,4.6
632-21-5390,L,Melbourne,Normal,Female,Health and beauty,10.34,8,4.14,86.86,23/10/2019,0:26,Credit card,82.72,4.76,4.14,4.7
287-97-3960,J,Johannesburg,Normal,Female,Food and beverages,13.91,7,4.87,102.24,12/10/2019,10:16,Credit card,97.37,4.76,4.87,4.1
793-91-2205,J,Berlin,Member,Male,Fashion accessories,93.36,4,18.67,392.11,3/6/2019,3:4,Credit card,373.44,4.76,18.67,7.8
406-17-8630,L,Johannesburg,Member,Female,Fashion accessories,63.45,5,15.86,333.11,27/5/2019,21:33,Credit card,317.25,4.76,15.86,6.7
178-34-5055,I,Cape Town,Member,Male,Electronic accessories,31.44,2,3.14,66.02,24/11/2019,2:34,Credit card,62.88,4.76,3.14,9.1
286-85-5364,H,Melbourne,Member,Male,Sports and travel,56.58,10,28.29,594.09,10/7/2019,10:50,Ewallet,565.8,4.76,28.29,7.8
786-77-3074,L,London,Normal,Male,Electronic accessories,61.43,10,30.71,645.01,12/10/2019,7:28,Credit card,614.3,4.76,30.71,9.1
644-45-7519,H,Berlin,Member,Female,Food and beverages,84.13,1,4.21,88.34,29/5/2019,10:26,Ewallet,84.13,4.76,4.21,8.6
871-41-6870,I,Johannesburg,Normal,Female,Food and beverages,47.01,10,23.5,493.6,9/1/2019,15:11,Credit card,470.1,4.76,23.5,5.7
160-95-2598,J,Cape Town,Member,Female,Fashion accessories,48.34,3,7.25,152.27,22/11/2019,8:21,Cash,145.02,4.76,7.25,9.9
167-22-5272,I,London,Normal,Female,Home and lifestyle,52.62,7,18.42,386.76,19/12/2019,13:57,Ewallet,368.34,4.76,18.42,5.5
630-50-3844,J,Berlin,Member,Female,Fashion accessories,61.93,5,15.48,325.13,13/3/2019,0:27,Cash,309.65,4.76,15.48,6.4
900-80-2703,K,Cape Town,Normal,Male,Electronic accessories,45.21,3,6.78,142.41,8/5/2019,20:19,Cash,135.63,4.76,6.78,8.6
644-90-4977,H,London,Member,Female,Electronic accessories,97.25,10,48.62,1021.12,27/4/2019,16:55,Credit card,972.5,4.76,48.62,6.3
155-19-2671,J,Johannesburg,Member,Male,Food and beverages,8.79,4,1.76,36.92,7/3/2019,19:10,Cash,35.16,4.76,1.76,8.0
818-63-7124,L,Johannesburg,Member,Female,Health and beauty,6.32,9,2.84,59.72,11/9/2019,19:37,Cash,56.88,4.76,2.84,9.0
389-10-2548,L,Cape Town,Member,Female,Food and beverages,20.54,1,1.03,21.57,27/12/2019,12:58,Ewallet,20.54,4.76,1.03,5.7
289-99-1273,L,Berlin,Normal,Female,Electronic accessories,82.56,7,28.9,606.82,2/5/2019,0:0,Credit card,577.92,4.76,28.9,6.4
236-30-6617,J,Berlin,Normal,Female,Electronic accessories,9.54,4,1.91,40.07,23/10/2019,5:9,Credit card,38.16,4.76,1.91,6.5
350-86-9181,I,Cape Town,Normal,Female,Home and lifestyle,16.92,9,7.61,159.89,17/5/2019,5:47,Ewallet,152.28,4.76,7.61,6.3
730-62-7571,I,Cape Town,Member,Female,Health and beauty,17.35,4,3.47,72.87,12/5/2019,21:8,Ewallet,69.4,4.76,3.47,9.8
311-49-9139,I,Berlin,Member,Female,Food and beverages,28.22,7,9.88,207.42,3/6/2019,13:14,Ewallet,197.54,4.76,9.88,4.3
717-73-9148,I,Sydney,Member,Female,Sports and travel,60.72,5,15.18,318.78,6/5/2019,16:0,Credit card,303.6,4.76,15.18,8.8
746-27-4223,K,Johannesburg,Member,Female,Health and beauty,40.7,5,10.18,213.68,6/4/2019,5:7,Ewallet,203.5,4.76,10.18,5.7
599-81-5455,I,Cape Town,Member,Male,Health and beauty,85.8,9,38.61,810.81,1/6/2019,15:30,Ewallet,772.2,4.76,38.61,6.7
165-82-5702,L,London,Member,Male,Fashion accessories,55.64,1,2.78,58.42,22/1/2019,6:22,Cash,55.64,4.76,2.78,8.3
637-16-7207,I,London,Member,Male,Health and beauty,89.85,2,8.98,188.68,1/4/2019,9:38,Ewallet,179.7,4.76,8.98,6.1
826-90-8499,K,Melbourne,Member,Female,Fashion accessories,15.97,8,6.39,134.15,21/3/2019,16:6,Credit card,127.76,4.76,6.39,4.5
227-44-6847,I,London,Member,Female,Electronic accessories,36.17,8,14.47,303.83,16/6/2019,15:28,Ewallet,289.36,4.76,14.47,7.4
350-45-8424,H,Berlin,Member,Female,Food and beverages,98.19,8,39.28,824.8,16/2/2019,23:49,Credit card,785.52,4.76,39.28,4.9
350-42-9031,I,Berlin,Normal,Male,Home and lifestyle,95.05,4,19.01,399.21,29/5/2019,17:17,Ewallet,380.2,4.76,19.01,8.7
695-77-1623,J,Cape Town,Normal,Female,Electronic accessories,74.6,4,14.92,313.32,5/12/2019,0:39,Cash,298.4,4.76,14.92,8.9
157-14-4980,H,Sydney,Member,Female,Fashion accessories,78.92,5,19.73,414.33,5/5/2019,14:18,Credit card,394.6,4.76,19.73,9.3
317-50-1687,H,Johannesburg,Member,Male,Sports and travel,54.69,9,24.61,516.82,9/3/2019,18:19,Credit card,492.21,4.76,24.61,9.9
616-83-2412,K,Cape Town,Normal,Male,Food and beverages,8.38,5,2.1,44.0,12/10/2019,4:25,Credit card,41.9,4.76,2.1,4.1
523-90-6719,J,Cape Town,Member,Female,Electronic accessories,72.75,10,36.38,763.88,6/12/2019,17:35,Credit card,727.5,4.76,36.38,8.7
403-74-6638,L,Sydney,Member,Male,Sports and travel,33.84,7,11.84,248.72,3/8/2019,12:52,Ewallet,236.88,4.76,11.84,6.0
697-86-1181,K,Johannesburg,Normal,Female,Fashion accessories,18.59,7,6.51,136.64,15/3/2019,8:21,Cash,130.13,4.76,6.51,6.6
892-98-6155,H,London,Member,Female,Electronic accessories,97.46,1,4.87,102.33,11/2/2019,12:51,Credit card,97.46,4.76,4.87,6.4
113-47-1743,I,Johannesburg,Normal,Male,Electronic accessories,48.6,10,24.3,510.3,30/11/2019,19:18,Cash,486.0,4.76,24.3,7.2
394-27-6945,L,Johannesburg,Member,Male,Sports and travel,15.81,8,6.32,132.8,3/4/2019,17:43,Cash,126.48,4.76,6.32,8.7
498-61-5155,I,Berlin,Member,Female,Food and beverages,48.18,9,21.68,455.3,9/7/2019,23:56,Ewallet,433.62,4.76,21.68,6.6
430-34-4131,I,Cape Town,Normal,Female,Sports and travel,47.91,4,9.58,201.22,20/2/2019,11:42,Credit card,191.64,4.76,9.58,8.0
177-15-8479,K,Johannesburg,Member,Male,Food and beverages,73.24,8,29.3,615.22,25/8/2019,18:5,Ewallet,585.92,4.76,29.3,9.4
933-71-4833,L,Cape Town,Normal,Female,Electronic accessories,89.51,5,22.38,469.93,9/8/2019,18:9,Ewallet,447.55,4.76,22.38,4.4
438-84-6870,K,Johannesburg,Member,Female,Fashion accessories,69.69,4,13.94,292.7,16/4/2019,16:2,Cash,278.76,4.76,13.94,5.1
793-98-8235,L,Berlin,Member,Male,Fashion accessories,85.87,5,21.47,450.82,16/6/2019,2:32,Cash,429.35,4.76,21.47,9.3
970-87-9547,H,Sydney,Member,Female,Fashion accessories,97.77,2,9.78,205.32,25/9/2019,8:0,Ewallet,195.54,4.76,9.78,6.6
425-61-2458,K,Sydney,Normal,Male,Food and beverages,89.46,7,31.31,657.53,25/3/2019,14:43,Credit card,626.22,4.76,31.31,8.4
748-24-4881,I,Cape Town,Normal,Female,Food and beverages,81.3,6,24.39,512.19,26/11/2019,16:37,Cash,487.8,4.76,24.39,4.0
834-55-2764,I,Melbourne,Normal,Male,Electronic accessories,23.08,4,4.62,96.94,8/7/2019,15:13,Ewallet,92.32,4.76,4.62,4.3
958-43-4210,K,London,Member,Female,Health and beauty,23.55,6,7.07,148.37,7/11/2019,16:9,Cash,141.3,4.76,7.07,8.0
157-21-4470,I,Berlin,Normal,Male,Electronic accessories,22.42,3,3.36,70.62,20/7/2019,9:7,Cash,67.26,4.76,3.36,6.5
109-40-7073,L,London,Member,Female,Food and beverages,24.81,2,2.48,52.1,9/12/2019,13:11,Cash,49.62,4.76,2.48,9.7
469-45-3205,K,Berlin,Normal,Male,Health and beauty,42.07,3,6.31,132.52,29/2/2019,6:58,Ewallet,126.21,4.76,6.31,6.8
392-77-4328,H,Sydney,Normal,Male,Sports and travel,36.4,4,7.28,152.88,21/9/2019,1:43,Ewallet,145.6,4.76,7.28,8.7
166-86-3287,L,Sydney,Member,Male,Health and beauty,40.33,4,8.07,169.39,1/7/2019,11:41,Ewallet,161.32,4.76,8.07,8.1
654-69-1315,H,Melbourne,Normal,Male,Fashion accessories,81.32,9,36.59,768.47,9/3/2019,15:44,Ewallet,731.88,4.76,36.59,9.6
219-72-4222,K,Cape Town,Member,Male,Home and lifestyle,55.69,10,27.84,584.74,24/9/2019,20:7,Ewallet,556.9,4.76,27.84,4.6
490-76-3705,I,Sydney,Normal,Female,Sports and travel,17.48,4,3.5,73.42,21/1/2019,9:55,Credit card,69.92,4.76,3.5,9.5
588-11-5094,I,Johannesburg,Member,Male,Electronic accessories,75.38,2,7.54,158.3,15/11/2019,4:2,Cash,150.76,4.76,7.54,5.0
582-57-2239,I,Sydney,Normal,Male,Fashion accessories,72.78,8,29.11,611.35,9/12/2019,22:4,Credit card,582.24,4.76,29.11,8.0
778-53-9614,K,Johannesburg,Normal,Male,Fashion accessories,31.82,2,3.18,66.82,28/7/2019,6:51,Ewallet,63.64,4.76,3.18,8.8
603-99-2783,H,Berlin,Normal,Female,Electronic accessories,44.9,5,11.23,235.73,3/1/2019,0:41,Cash,224.5,4.76,11.23,7.9
381-26-1501,J,Berlin,Member,Female,Health and beauty,82.29,7,28.8,604.83,16/1/2019,13:40,Ewallet,576.03,4.76,28.8,7.9
720-83-5406,I,Sydney,Member,Male,Electronic accessories,48.22,4,9.64,202.52,8/5/2019,9:50,Credit card,192.88,4.76,9.64,5.2
350-61-5930,L,Cape Town,Normal,Female,Sports and travel,86.08,1,4.3,90.38,8/10/2019,6:55,Credit card,86.08,4.76,4.3,4.7
710-78-1786,I,Berlin,Normal,Female,Sports and travel,53.86,5,13.47,282.77,20/7/2019,19:14,Ewallet,269.3,4.76,13.47,4.3
440-77-6874,H,Cape Town,Member,Female,Fashion accessories,55.04,2,5.5,115.58,19/8/2019,19:16,Ewallet,110.08,4.76,5.5,9.9
691-18-9947,I,Sydney,Member,Male,Food and beverages,91.65,8,36.66,769.86,23/11/2019,6:59,Ewallet,733.2,4.76,36.66,5.6
220-44-7933,K,Sydney,Member,Female,Home and lifestyle,72.15,5,18.04,378.79,19/9/2019,5:50,Credit card,360.75,4.76,18.04,9.2
927-86-8557,L,Melbourne,Member,Female,Food and beverages,35.71,7,12.5,262.47,23/4/2019,16:31,Cash,249.97,4.76,12.5,5.2
956-11-3670,L,Cape Town,Normal,Female,Electronic accessories,83.96,10,41.98,881.58,1/2/2019,18:26,Credit card,839.6,4.76,41.98,7.6
951-38-9124,K,London,Normal,Male,Home and lifestyle,95.87,2,9.59,201.33,10/3/2019,11:54,Cash,191.74,4.76,9.59,8.7
223-92-9463,J,Johannesburg,Member,Male,Health and beauty,46.22,5,11.55,242.65,3/1/2019,23:36,Ewallet,231.1,4.76,11.55,5.8
706-98-1628,J,London,Normal,Female,Fashion accessories,9.78,2,0.98,20.54,18/6/2019,16:43,Cash,19.56,4.76,0.98,9.2
972-27-8149,L,Berlin,Normal,Male,Home and lifestyle,39.86,1,1.99,41.85,23/7/2019,20:45,Ewallet,39.86,4.76,1.99,7.2
291-76-3914,H,Melbourne,Normal,Female,Fashion accessories,34.26,10,17.13,359.73,21/2/2019,14:48,Cash,342.6,4.76,17.13,9.5
553-42-7579,L,London,Normal,Female,Electronic accessories,70.3,5,17.57,369.07,13/6/2019,6:30,Credit card,351.5,4.76,17.57,8.7
432-43-6437,J,Cape Town,Member,Male,Sports and travel,83.03,2,8.3,174.36,12/3/2019,14:35,Ewallet,166.06,4.76,8.3,6.8
324-59-8106,L,Johannesburg,Normal,Female,Home and lifestyle,40.97,5,10.24,215.09,11/7/2019,18:32,Ewallet,204.85,4.76,10.24,8.2
927-12-5535,I,London,Member,Male,Home and lifestyle,52.02,1,2.6,54.62,14/9/2019,17:14,Cash,52.02,4.76,2.6,5.4
856-17-5187,H,Sydney,Member,Male,Sports and travel,77.18,10,38.59,810.39,15/1/2019,8:16,Cash,771.8,4.76,38.59,4.7
610-98-2555,H,Melbourne,Member,Female,Sports and travel,92.64,5,23.16,486.36,22/12/2019,6:27,Ewallet,463.2,4.76,23.16,6.2
461-98-1601,J,Sydney,Normal,Female,Home and lifestyle,69.47,1,3.47,72.94,22/6/2019,6:29,Credit card,69.47,4.76,3.47,7.0
771-95-5202,I,Melbourne,Member,Male,Home and lifestyle,74.34,5,18.59,390.29,13/4/2019,4:26,Ewallet,371.7,4.76,18.59,9.6
788-96-6112,L,London,Member,Male,Home and lifestyle,15.47,10,7.74,162.44,3/3/2019,13:52,Credit card,154.7,4.76,7.74,6.3
174-53-8311,J,Sydney,Member,Male,Fashion accessories,56.42,3,8.46,177.72,9/3/2019,18:32,Credit card,169.26,4.76,8.46,4.3
